time,fused_mean,fused_q2_5,fused_q97_5,fused_mean_log,fused_q2_5_log,fused_q97_5_log,temp,rad
2003-07-30,12.534973002664533,8.504443121339543,17.948729620174515,2.528522577851618,2.1405887470832727,2.887519339180413,18.6,173.61111111111111
2003-07-31,13.85591229289068,9.175819012836977,20.165005196670155,2.6287120218989686,2.216571655660991,3.00394868603272,18.8,281.71296296296293
2003-08-01,15.224205408114347,9.864460897962607,22.16943010196721,2.72288662229079,2.288938490030246,3.098714317477667,19.4,119.9074074074074
2003-08-02,17.746158689702362,11.539483129547627,26.05213815972198,2.8761690806532476,2.4457744706095985,3.260099843899096,19.6,248.61111111111111
2003-08-03,20.895842609402727,14.119934846269619,30.98830264201284,3.0395502209735183,2.647587617767596,3.4336097991480923,19.7,307.1759259259259
2003-08-04,19.950384903420886,13.609774706536644,28.74744275112452,2.9932484365543126,2.6107882630022377,3.3585488155002974,20.4,297.4537037037037
2003-08-05,18.924756690606564,12.752854778842778,26.865695182078486,2.940470942733948,2.5457551507645886,3.2908502007147162,21.6,244.09722222222223
2003-08-06,16.093590977963572,10.893911374156938,23.597268742740088,2.7784211168342883,2.38820404363896,3.1611309740943607,23.2,251.38888888888889
2003-08-07,13.608503647726426,8.72764598365831,19.73939736309713,2.610694865558461,2.1664956867157477,2.982616504820841,23.6,262.5
2003-08-08,12.134495462718437,7.823732951758054,17.95354229181631,2.496052261282361,2.0571618002172447,2.8877874376273533,20.7,260.5324074074074
2003-08-09,12.306608811190461,7.983330427289013,18.247685052820913,2.510136419806287,2.0773556711748458,2.904038225562041,18.2,95.48611111111111
2003-08-10,12.919607514571235,8.785192703005015,18.298107883947694,2.5587461197638697,2.17306765685722,2.906797660182016,19.7,252.43055555555557
2003-08-11,9.327333869774394,7.904055906965372,11.006416775123858,2.2329492151557835,2.067376033670219,2.398478445912948,22.2,205.90277777777777
2003-08-12,10.145409241783435,6.940908314902156,14.303282440066145,2.3170213117232588,1.9374326470643488,2.6604890521886633,22.9,243.05555555555557
2003-08-13,9.881340515969981,6.3357524346419964,14.637665430917195,2.2906481823101577,1.846208580933421,2.68359803071597,19.9,219.67592592592595
2003-08-14,8.747312475893299,5.852596847230914,12.734783341814653,2.1687465075784544,1.7668854682564201,2.5443370954727746,18.3,262.5
2003-08-15,9.208194012640776,6.15192705579335,13.288602129653649,2.2200937412063846,1.8167653751423705,2.5869066850752676,18.0,255.78703703703704
2003-08-16,8.93610079364948,5.910702138097162,12.962744572759329,2.190099341207481,1.776764629453823,2.5620794410929335,18.0,225.2314814814815
2003-08-17,8.395355709926294,5.473987190062845,12.205517178873524,2.1276786612728635,1.7000072704737772,2.501888077291566,19.2,193.86574074074073
2003-08-18,8.179357252750814,5.227708515307292,11.800708457393412,2.1016135720691067,1.6539730396757462,2.4681595684315183,20.9,233.68055555555554
2003-08-19,8.241753551651914,5.499526261573986,12.325990676834163,2.1092131309471096,1.7046619542693817,2.5117100961576595,18.6,250.0
2003-08-20,7.639063417628508,4.981953052642226,11.007356102520347,2.0332750063481044,1.6058219933998086,2.3985637858864526,17.4,253.47222222222223
2003-08-21,7.433600362854015,4.944376500804523,10.79641307662456,2.006010312406642,1.59825087033124,2.3792139564305073,18.3,188.3101851851852
2003-08-22,7.160472500903151,4.679081934923961,10.31852142503481,1.968575970541445,1.543101922934855,2.3339404770209486,20.2,149.76851851851853
2003-08-23,6.803843420419753,4.418681623349068,9.898713190309326,1.9174876613969387,1.4858413763363016,2.292404767915475,18.9,223.6111111111111
2003-08-24,6.408549322657577,4.393966687920531,9.159065866480725,1.8576329306015318,1.4802323926684395,2.2147441938439196,18.3,97.22222222222223
2003-08-25,5.383036609431057,4.555347155393418,6.278273021871231,1.6832526404903136,1.5163017419446365,1.8370949461443116,18.7,204.86111111111111
2003-08-26,5.149957212952357,3.5494840656092252,7.362726730816134,1.6389884064765408,1.2668022592941648,1.996430343860568,18.1,166.89814814814812
2003-08-27,4.8731964725236105,3.2612531763242405,7.194251467590664,1.5837500816456844,1.1821115314274653,1.9732822998460926,16.4,91.7824074074074
2003-08-28,4.738791794024367,3.1627649641450257,6.9524558152931775,1.5557822074400856,1.1514466336728901,1.9390949518800678,15.1,66.89814814814815
2003-08-29,5.46650689367513,3.7140784299470666,7.97778843394343,1.6986398189681884,1.3121305800869385,2.0766612344481374,15.3,52.199074074074076
2003-08-30,5.812588290712477,3.807941478474745,8.16441072288311,1.760025960598107,1.3370887487634309,2.0997845527075105,15.8,208.7962962962963
2003-08-31,5.953452376966015,3.939864798091089,8.585624721243262,1.783971282711233,1.371146407515755,2.1500892606294872,14.8,157.63888888888889
2003-09-01,5.477929056293878,3.6385599274034,7.93987033662725,1.7007271200987342,1.291587979028968,2.0718969447261113,14.7,199.53703703703704
2003-09-02,6.018507258668642,4.05823433469535,8.864554689566267,1.794839264896349,1.400747986088104,2.1820607058410477,14.9,184.02777777777777
2003-09-03,6.287490119185598,4.315596870555712,9.063252522779914,1.8385619639233264,1.4622356395478096,2.204228053729817,14.9,192.12962962962962
2003-09-04,6.5968464402017934,4.416244326856236,9.653100871570343,1.8865917227531703,1.485289635083823,2.267279197575719,16.3,221.0648148148148
2003-09-05,6.855480673782584,4.6271511802069245,9.969758502533109,1.9250484307284874,1.53194138287433,2.2995563612664487,18.2,205.09259259259258
2003-09-06,6.715066661365944,4.391774095160479,9.78486404804802,1.9043537571583826,1.4797332673562533,2.2808367068371616,17.6,101.27314814814815
2003-09-07,6.055800811324568,3.897273055791888,8.942337735000725,1.8010166244655186,1.3602770921061411,2.19079704661327,16.7,157.52314814814815
2003-09-08,5.236357195337153,3.4363264316144475,7.3297440905911255,1.6556260648455774,1.234403002989697,1.9919406026821602,15.5,74.65277777777779
2003-09-09,6.099252191994183,3.882110283008029,8.891354985975136,1.808166172187953,1.3563788931552558,2.1850794547816363,15.9,187.96296296296296
2003-09-10,6.676983698640137,4.425256046188376,9.722671223020432,1.8986663434529727,1.4873281403312582,2.274460397900195,13.2,65.74074074074075
2003-09-11,6.859366009259295,4.5159602428039465,10.035287339229274,1.9256150189916221,1.507617842618005,2.3061076155433247,16.1,163.3101851851852
2003-09-12,7.17544236040291,4.866993145545954,10.355118037454456,1.9706644127630428,1.5824763224973266,2.337480893860749,15.1,112.38425925925927
2003-09-13,6.962554401022016,4.4214755286285765,10.119027491533318,1.9405464186551242,1.4864734703872333,2.314417561567069,14.5,202.5462962962963
